filename,timestamp,blueprint,cluster_name,dok34_0_sys_pc,dok32_all_idle_pc,dok34_load_avg_1,dok34_all_usr_pc,dok33_all_sys_pc,dok34_load_avg_5,dok34_0_nice_pc,CorruptBlocks,dok33_users,NumDeadDataNodes,dok33_all_nice_pc,dok33_all_iowait_pc,dok34_0_irq_pc,dok34_all_nice_pc,dok34_memory_total,dok33_memory_used,dok33_0_iowait_pc,dok32_all_soft_pc,GcCountConcurrentMarkSweep,dok33_load_avg_5,NumStaleDataNodes,dok34_load_avg_15,dok33_0_sys_pc,NumLiveDataNodes,TotalLoad,dok32_all_nice_pc,dok34_0_usr_pc,GcTimeMillisConcurrentMarkSweep,dok34_all_soft_pc,UnderReplicatedBlocks,dok34_all_iowait_pc,dok34_all_steal_pc,dok32_NumCPUs,CapacityTotal,dok34_all_sys_pc,dok34_memory_buff/cache,dok32_memory_free,dok33_Remaining,MissingBlocks,dok33_0_usr_pc,dok32_all_gnice_pc,dok34_Remaining,dok34_memory_shared,dok32_memory_available,dok33_0_nice_pc,dok33_memory_shared,dok33_0_guest_pc,dok32_0_irq_pc,dok33_load_avg_15,dok34_days_up,CapacityRemaining,dok34_all_irq_pc,dok33_NumCPUs,dok32_0_iowait_pc,dok34_NumCPUs,dok32_0_sys_pc,dok33_all_guest_pc,dok33_all_irq_pc,dok32_0_idle_pc,VolumeFailuresTotal,dok34_0_steal_pc,dok32_users,dok32_0_steal_pc,dok33_load_avg_1,dok32_0_nice_pc,dok34_all_guest_pc,dok34_all_idle_pc,dok34_0_soft_pc,dok32_memory_used,dok33_0_steal_pc,dok32_all_iowait_pc,dok34_users,dok33_NumFailedVolumes,dok34_all_gnice_pc,dok33_0_soft_pc,BlockCapacity,dok34_0_gnice_pc,dok33_0_gnice_pc,dok33_all_steal_pc,FilesTotal,dok32_all_steal_pc,dok34_memory_used,dok33_days_up,dok33_0_irq_pc,dok32_all_sys_pc,dok32_memory_buff/cache,dok34_memory_free,dok32_0_soft_pc,dok32_0_usr_pc,dok33_all_idle_pc,dok33_memory_total,dok32_memory_shared,dok33_all_gnice_pc,TotalFiles,dok32_load_avg_15,dok33_memory_free,dok34_0_guest_pc,dok32_NumFailedVolumes,dok32_0_gnice_pc,dok32_all_irq_pc,dok32_memory_total,dok33_all_soft_pc,dok32_all_usr_pc,dok33_all_usr_pc,dok32_0_guest_pc,dok34_memory_available,dok32_all_guest_pc,dok32_Remaining,dok33_0_idle_pc,CapacityUsed,dok34_NumFailedVolumes,dok32_days_up,dok34_0_iowait_pc,dok32_load_avg_1,BlocksTotal,dok32_load_avg_5,dok34_0_idle_pc,dok33_memory_available,dok33_memory_buff/cache
dokcl3_1488815881.txt,1488815881,50,dokcl3,1.76,68.34,3.14,14.04,1.67,3.33,0.00,0,0,0,0.00,2.94,0.00,0.00,3523252,2763304,2.94,0.13,2,19.18,0,2.26,1.67,3,6,0.00,14.04,271,0.15,33,5.48,0.00,1,93365219328,1.76,1042616,234992,17319886848,0,28.10,0.00,5657616384,8908,1545232,0.00,8648,0.00,0.00,14.45,0,28433346560,0.00,1,5.95,1,2.29,0.00,0.00,68.34,0,0.00,0,0.00,18.20,0.00,0.00,78.57,0.15,1744468,0.00,5.95,1,0,0.00,0.27,2097152,0.00,0.00,0.00,637,0.00,2190296,0,0.00,2.29,1543792,290340,0.13,23.29,67.03,3523252,8712,0.00,639,1.95,130092,0.00,0,0.00,0.00,3523252,0.27,23.29,28.10,0.00,1108596,0.00,5456113664,67.03,33163575705,0,0,5.48,4.03,387,2.52,78.57,541360,629856
dokcl3_1488815941.txt,1488815941,50,dokcl3,1.76,68.26,2.06,14.05,1.67,3.07,0.00,0,0,0,0.00,2.93,0.00,0.00,3523252,2405112,2.93,0.13,2,18.63,0,2.25,1.67,3,7,0.00,14.05,271,0.15,36,5.50,0.00,1,93365219328,1.76,1197740,334048,17051185152,0,28.32,0.00,5337841664,8832,1603132,0.00,8612,0.00,0.00,14.57,0,27613712384,0.00,1,5.99,1,2.29,0.00,0.00,68.26,0,0.00,0,0.00,15.91,0.00,0.00,78.54,0.15,1685992,0.00,5.99,1,0,0.00,0.27,2097152,0.00,0.00,0.00,641,0.00,1966300,0,0.00,2.29,1503212,359212,0.13,23.32,66.82,3523252,8752,0.00,641,1.98,504352,0.00,0,0.00,0.00,3523252,0.27,23.32,28.32,0.00,1332580,0.00,5088452608,66.82,33715181286,0,0,5.50,3.19,390,2.50,78.54,900256,613788
dokcl3_1488816601.txt,1488816601,74,dokcl3,1.76,68.24,0.81,14.16,1.67,1.28,0.00,0,0,0,0.00,2.83,0.00,0.00,3523252,2132608,2.83,0.13,2,10.58,0,1.65,1.67,3,6,0.00,14.16,530,0.15,45,5.44,0.00,1,93365219328,1.76,1016688,1149700,16373039104,0,28.95,0.00,4734599168,8804,1833976,0.00,8616,0.00,0.00,11.05,0,27856818176,0.00,1,5.88,1,2.30,0.00,0.00,68.24,0,0.00,0,0.00,17.48,0.00,0.00,78.48,0.15,1448624,0.00,5.88,1,0,0.00,0.27,2097152,0.00,0.00,0.00,641,0.00,1679292,0,0.00,2.30,924928,827272,0.13,23.45,66.28,3523252,16908,0.00,641,1.99,124684,0.00,0,0.00,0.00,3523252,0.27,23.45,28.95,0.00,1619356,0.00,7108816896,66.28,34267733454,0,0,5.44,1.62,387,2.27,78.48,1169512,1265960
dokcl3_1488816661.txt,1488816661,74,dokcl3,1.78,68.18,2.08,14.24,1.68,1.55,0.00,0,0,0,0.00,2.82,0.00,0.00,3523252,2022444,2.82,0.13,2,12.45,0,1.72,1.68,3,6,0.00,14.24,530,0.15,45,5.50,0.00,1,93365219328,1.78,1095700,613964,18977292288,0,29.16,0.00,4365979648,8832,1825864,0.00,8648,0.00,0.00,11.67,0,27337957376,0.00,1,5.92,1,2.31,0.00,0.00,68.18,0,0.00,0,0.00,19.77,0.00,0.00,78.33,0.15,1456692,0.00,5.92,1,0,0.00,0.27,2097152,0.00,0.00,0.00,642,0.00,1854128,0,0.00,2.31,1452596,573424,0.13,23.46,66.08,3523252,16908,0.00,648,2.00,562212,0.00,0,0.00,0.00,3523252,0.27,23.46,29.16,0.00,1371476,0.00,6739976192,66.08,34819017684,0,0,5.50,1.97,387,2.25,78.33,1279328,938596
dokcl3_1488816721.txt,1488816721,74,dokcl3,1.78,68.11,1.79,14.30,1.68,1.55,0.00,0,0,0,0.00,2.81,0.00,0.00,3523252,2086164,2.81,0.13,2,13.57,0,1.71,1.68,3,7,0.00,14.30,530,0.15,49,5.59,0.00,1,93365219328,1.78,1082356,472044,18556485632,0,29.36,0.00,6754136064,8892,1823000,0.00,8652,0.00,0.00,12.11,0,28929404928,0.00,1,5.95,1,2.31,0.00,0.00,68.11,0,0.00,0,0.00,18.36,0.00,0.00,78.17,0.15,1459804,0.00,5.95,1,0,0.00,0.27,2097152,0.00,0.00,0.00,650,0.00,1655512,0,0.00,2.31,1591404,785384,0.13,23.50,65.87,3523252,16904,0.00,652,2.04,308844,0.00,0,0.00,0.00,3523252,0.27,23.50,29.36,0.00,1586852,0.00,6372012032,65.87,35370933924,0,0,5.59,2.28,393,2.32,78.17,1213448,1128244
dokcl3_1488816781.txt,1488816781,74,dokcl3,1.78,68.12,0.82,14.31,1.69,1.33,0.00,0,0,0,0.00,2.80,0.00,0.00,3523252,2288328,2.80,0.13,2,15.45,0,1.62,1.69,3,6,0.00,14.31,530,0.15,51,5.59,0.00,1,93365219328,1.78,991636,285784,18109947904,0,29.57,0.00,6570258432,8864,1816280,0.00,8648,0.00,0.00,12.83,0,30875885568,0.00,1,5.96,1,2.31,0.00,0.00,68.12,0,0.00,0,0.00,22.73,0.00,0.00,78.16,0.15,1466472,0.00,5.96,1,0,0.00,0.28,2097152,0.00,0.00,0.00,656,0.00,1820456,0,0.00,2.31,1770996,711160,0.13,23.48,65.67,3523252,16944,0.00,656,2.06,127104,0.00,0,0.00,0.00,3523252,0.28,23.48,29.57,0.00,1423116,0.00,6188318720,65.67,35922229236,0,0,5.59,2.54,399,2.34,78.16,1012664,1107820
dokcl3_1488816841.txt,1488816841,74,dokcl3,1.79,68.03,1.46,14.35,1.69,1.38,0.00,0,0,0,0.00,2.79,0.00,0.00,3523252,2168340,2.79,0.13,2,16.07,0,1.62,1.69,3,6,0.00,14.35,530,0.16,51,5.67,0.00,1,93365219328,1.79,1062220,697044,17978101760,0,29.77,0.00,6202703872,8908,1816780,0.00,8616,0.00,0.00,13.21,0,30001475584,0.00,1,6.00,1,2.31,0.00,0.00,68.03,0,0.00,0,0.00,20.38,0.00,0.00,78.04,0.16,1464204,0.00,6.00,1,0,0.00,0.28,2097152,0.00,0.00,0.00,656,0.00,1946076,0,0.00,2.31,1362004,514956,0.13,23.52,65.46,3523252,16904,0.00,656,2.07,364804,0.00,0,0.00,0.00,3523252,0.28,23.52,29.77,0.00,1312656,0.00,5820788736,65.46,36474757120,0,0,5.67,2.48,399,2.33,78.04,1132920,990108
dokcl3_1488816901.txt,1488816901,74,dokcl3,1.79,67.99,1.81,14.42,1.69,1.53,0.00,0,0,0,0.00,2.78,0.00,0.00,3523252,2271520,2.78,0.14,2,17.06,0,1.66,1.69,3,6,0.00,14.42,530,0.16,54,5.71,0.00,1,93365219328,1.79,1182012,117212,17624711168,0,29.98,0.00,5834080256,8860,1459112,0.00,8616,0.00,0.00,13.73,0,28921696256,0.00,1,6.02,1,2.32,0.00,0.00,67.99,0,0.00,0,0.00,20.83,0.00,0.00,77.91,0.16,1821932,0.00,6.02,1,0,0.00,0.28,2097152,0.00,0.00,0.00,666,0.00,2210764,0,0.00,2.32,1584108,130476,0.14,23.53,65.26,3523252,16944,0.00,666,2.02,125496,0.00,0,0.00,0.00,3523252,0.28,23.53,29.98,0.00,1063624,0.00,5453209600,65.26,37026363004,0,0,5.71,1.76,408,2.13,77.91,1028452,1126236
dokcl3_1488816961.txt,1488816961,74,dokcl3,1.80,67.98,0.95,14.43,1.70,1.35,0.00,0,0,0,0.00,2.77,0.00,0.00,3523252,2379440,2.77,0.14,2,17.49,0,1.59,1.70,3,6,0.00,14.43,530,0.16,57,5.73,0.00,1,93365219328,1.80,1311220,419432,17243648000,0,30.19,0.00,5650763776,8892,1807048,0.00,8648,0.00,0.00,14.09,0,28163104768,0.00,1,6.04,1,2.32,0.00,0.00,67.98,0,0.00,0,0.00,20.05,0.00,0.00,77.89,0.16,1474068,0.00,6.04,1,0,0.00,0.29,2097152,0.00,0.00,0.00,670,0.00,1946044,0,0.00,2.32,1629752,265988,0.14,23.53,65.06,3523252,16904,0.00,670,1.97,133836,0.00,0,0.00,0.00,3523252,0.29,23.53,30.19,0.00,1331704,0.00,5268582400,65.06,37577965408,0,0,5.73,1.39,411,1.96,77.89,920336,1009976
dokcl3_1488817021.txt,1488817021,74,dokcl3,1.80,67.91,1.17,14.46,1.70,1.40,0.00,0,0,0,0.00,2.77,0.00,0.00,3523252,2268336,2.77,0.14,2,17.47,0,1.59,1.70,3,6,0.00,14.46,530,0.16,57,5.80,0.00,1,93365219328,1.80,1038172,610680,17057468416,0,30.38,0.00,5283028992,8860,1809780,0.00,8616,0.00,0.00,14.30,0,27240996864,0.00,1,6.07,1,2.32,0.00,0.00,67.91,0,0.00,0,0.00,17.94,0.00,0.00,77.79,0.16,1472028,0.00,6.07,1,0,0.00,0.29,2097152,0.00,0.00,0.00,672,0.00,1934752,0,0.00,2.32,1440544,550328,0.14,23.56,64.86,3523252,16904,0.00,676,2.02,351744,0.00,0,0.00,0.00,3523252,0.29,23.56,30.38,0.00,1356056,0.00,4895391744,64.86,38129249638,0,0,5.80,2.47,412,2.13,77.79,1031484,903172
dokcl3_1488817081.txt,1488817081,74,dokcl3,1.81,67.82,1.41,14.53,1.70,1.44,0.00,0,0,0,0.00,2.76,0.00,0.00,3523252,2272572,2.76,0.14,2,17.38,0,1.60,1.70,3,7,0.00,14.53,530,0.16,63,5.86,0.00,1,93365219328,1.81,1181912,480216,16671240192,0,30.59,0.00,4730920960,8908,1805348,0.00,8616,0.00,0.00,14.46,0,25848156160,0.00,1,6.12,1,2.32,0.00,0.00,67.82,0,0.00,0,0.00,17.95,0.00,0.00,77.64,0.16,1475944,0.00,6.12,1,0,0.00,0.29,2097152,0.00,0.00,0.00,678,0.00,1944872,0,0.00,2.32,1567092,396468,0.14,23.59,64.66,3523252,16904,0.00,678,2.22,288164,0.00,0,0.00,0.00,3523252,0.29,23.59,30.59,0.00,1348612,0.00,4532899840,64.66,38681173849,0,0,5.86,4.21,417,2.69,77.64,1027416,962516
dokcl3_1488817141.txt,1488817141,74,dokcl3,1.82,67.73,1.88,14.60,1.71,1.61,0.00,0,0,0,0.00,2.75,0.00,0.00,3523252,2515300,2.75,0.14,2,17.00,0,1.65,1.71,3,6,0.00,14.60,530,0.16,63,5.86,0.00,1,93365219328,1.82,709616,149264,16368787456,0,30.80,0.00,4538548224,8892,864512,0.00,8616,0.00,0.00,14.51,0,25072283648,0.00,1,6.15,1,2.33,0.00,0.00,67.73,0,0.00,0,0.00,16.14,0.00,0.00,77.56,0.16,2417724,0.00,6.15,1,0,0.00,0.29,2097152,0.00,0.00,0.00,684,0.00,2690072,0,0.00,2.33,956264,123564,0.14,23.65,64.45,3523252,16912,0.00,684,2.28,137588,0.00,0,0.00,0.00,3523252,0.29,23.65,30.80,0.00,603272,0.00,4165173248,64.45,39232458079,0,0,5.86,3.81,423,2.79,77.56,784772,870364
dokcl3_1488817201.txt,1488817201,74,dokcl3,1.83,67.66,1.23,14.65,1.71,1.49,0.00,0,0,0,0.00,2.74,0.00,0.00,3523252,2522560,2.74,0.14,2,17.15,0,1.61,1.71,3,7,0.00,14.65,530,0.16,66,5.89,0.00,1,93365219328,1.83,838612,209136,15998898176,0,30.99,0.00,14048939783,8888,1464260,0.00,8648,0.00,0.00,14.73,0,33845227271,0.00,1,6.20,1,2.33,0.00,0.00,67.66,0,0.00,0,0.00,16.51,0.00,0.00,77.47,0.16,1818180,0.00,6.20,1,0,0.00,0.30,2097152,0.00,0.00,0.00,688,0.00,2401900,0,0.00,2.33,1495936,282740,0.14,23.66,64.26,3523252,16940,0.00,688,2.30,128528,0.00,0,0.00,0.00,3523252,0.30,23.66,30.99,0.00,896732,0.00,3797389312,64.26,39784186603,0,0,5.89,3.22,426,2.75,77.47,777680,872164
dokcl3_1488817261.txt,1488817261,74,dokcl3,1.84,67.55,1.37,14.67,1.72,1.48,0.00,0,0,0,0.00,2.73,0.00,0.00,3523252,2404720,2.73,0.14,2,17.86,0,1.60,1.72,3,7,0.00,14.67,530,0.16,69,5.94,0.00,1,93365219328,1.84,875692,196192,15630979072,0,31.18,0.00,13865030411,8920,1526796,0.00,8616,0.00,0.00,15.14,0,32925201163,0.00,1,6.23,1,2.34,0.00,0.00,67.55,0,0.00,1,0.00,18.38,0.00,0.00,77.39,0.16,1701716,0.00,6.23,1,0,0.00,0.30,2097152,0.00,0.00,0.00,692,0.00,2313128,0,0.00,2.34,1625344,334432,0.14,23.74,64.07,3523252,16980,0.00,692,2.46,114464,0.00,0,0.00,0.00,3523252,0.30,23.74,31.18,0.00,909932,0.00,3429212160,64.07,40335914719,0,0,5.94,4.67,429,3.16,77.39,899328,1004068
dokcl3_1488817321.txt,1488817321,74,dokcl3,1.84,67.52,2.13,14.70,1.73,1.82,0.00,0,0,0,0.00,2.72,0.00,0.00,3523252,2315620,2.72,0.14,2,15.93,0,1.71,1.73,3,7,0.00,14.70,530,0.17,72,5.94,0.00,1,93365219328,1.84,792440,1085980,15261081600,0,31.37,0.00,13681121002,8920,1670048,0.00,8616,0.00,0.00,14.65,0,43030441428,0.00,1,6.23,1,2.35,0.00,0.00,67.52,0,0.00,1,0.00,10.96,0.00,0.00,77.36,0.17,1545944,0.00,6.23,1,0,0.00,0.30,2097152,0.00,0.00,0.00,696,0.00,2228676,0,0.00,2.35,891328,502136,0.14,23.76,63.87,3523252,16940,0.00,696,2.52,653996,0.00,0,0.00,0.00,3523252,0.30,23.76,31.37,0.00,1003420,0.00,14088251114,63.87,40887642946,0,0,5.94,3.77,432,3.19,77.36,992116,553636
dokcl3_1488817381.txt,1488817381,74,dokcl3,1.84,67.40,3.25,14.73,1.73,2.18,0.00,0,0,0,0.00,2.72,0.00,0.00,3523252,2561916,2.72,0.14,2,15.22,0,1.84,1.73,3,8,0.00,14.73,530,0.17,72,5.96,0.00,1,93365219328,1.84,805684,142964,15068819456,0,31.57,0.00,13497359691,8916,736600,0.00,8612,0.00,0.00,14.51,0,42470734486,0.00,1,6.26,1,2.37,0.00,0.00,67.40,0,0.00,0,0.00,10.57,0.00,0.00,77.30,0.17,2479076,0.00,6.26,1,0,0.00,0.30,2097152,0.00,0.00,0.00,702,0.00,2601896,0,0.00,2.37,901212,115672,0.14,23.83,63.68,3523252,16916,0.00,702,2.74,117644,0.00,0,0.00,0.00,3523252,0.30,23.83,31.57,0.00,650824,0.00,13904489803,63.68,41438926879,0,0,5.96,5.67,438,3.74,77.30,743348,843692
dokcl3_1488817441.txt,1488817441,74,dokcl3,1.85,67.34,2.00,14.77,1.74,2.00,0.00,0,0,0,0.00,2.71,0.00,0.00,3523252,2548964,2.71,0.14,2,14.27,0,1.80,1.74,3,8,0.00,14.77,530,0.17,75,5.98,0.00,1,93365219328,1.85,720028,669080,14698024960,0,31.75,0.00,19782860800,8888,1466864,0.00,8652,0.00,0.00,14.23,0,53475049472,0.00,1,6.28,1,2.37,0.00,0.00,67.34,0,0.00,0,0.00,10.04,0.00,0.00,77.23,0.17,1749520,0.00,6.28,1,0,0.00,0.31,2097152,0.00,0.00,0.00,706,0.00,2667764,0,0.00,2.37,1104652,135460,0.14,23.86,63.49,3523252,16904,0.00,706,2.71,132800,0.00,0,0.00,0.00,3523252,0.31,23.86,31.75,0.00,611520,0.00,18992635904,63.49,8068580087,0,0,5.98,3.49,441,3.46,77.23,755096,841488
dokcl3_1488817501.txt,1488817501,74,dokcl3,1.94,67.37,28.24,14.84,1.74,9.67,0.00,0,0,0,0.00,2.70,0.00,0.00,3523252,3085260,2.70,0.14,2,12.71,0,4.45,1.74,3,8,0.00,14.84,530,0.17,75,6.01,0.00,1,93365219328,1.94,506084,484416,14484729856,0,31.96,0.00,19597611008,8976,1459316,0.00,8656,0.00,0.00,13.70,0,53075402752,0.00,1,6.27,1,2.37,0.00,0.00,67.37,0,0.00,1,0.00,7.11,0.00,0.00,77.04,0.17,1756940,0.00,6.27,1,0,0.00,0.31,2097152,0.00,0.00,0.00,712,0.00,2627164,0,0.00,2.37,1281896,390004,0.14,23.85,63.29,3523252,16940,0.00,712,2.67,119780,0.00,0,0.00,0.00,3523252,0.31,23.85,31.96,0.00,680200,0.00,18992971776,63.29,8620268765,0,0,6.01,2.48,447,3.21,77.04,220760,318212
dokcl3_1488817562.txt,1488817562,74,dokcl3,1.95,67.32,12.65,14.91,1.74,8.63,0.00,0,0,0,0.00,2.69,0.00,0.00,3523252,2415864,2.69,0.15,2,12.22,0,4.42,1.74,3,8,0.00,14.91,530,0.17,78,6.05,0.00,1,93365219328,1.95,703140,233044,14129946624,0,32.15,0.00,19229798400,8944,1456544,0.00,8648,0.00,0.00,13.46,0,52353114112,0.00,1,6.29,1,2.38,0.00,0.00,67.32,0,0.00,1,0.00,9.49,0.00,0.00,76.92,0.17,1760516,0.00,6.29,1,0,0.00,0.31,2097152,0.00,0.00,0.00,716,0.00,2705544,0,0.00,2.38,1529692,114568,0.15,23.87,63.11,3523252,16940,0.00,716,2.70,308864,0.00,0,0.00,0.00,3523252,0.31,23.87,32.15,0.00,597580,0.00,18993524736,63.11,9172005410,0,0,6.05,3.17,450,3.21,76.92,890420,798524
dokcl3_1488817621.txt,1488817621,74,dokcl3,1.96,67.25,5.96,14.94,1.74,7.48,0.00,0,0,0,0.00,2.68,0.00,0.00,3523252,2351328,2.68,0.15,2,12.67,0,4.27,1.74,3,8,0.00,14.94,530,0.17,81,6.07,0.00,1,93365219328,1.96,278616,719996,13970845696,0,32.34,0.00,19045781504,8976,1540928,0.00,8616,0.00,0.00,13.52,0,51641552896,0.00,1,6.28,1,2.39,0.00,0.00,67.25,0,0.00,1,0.00,13.86,0.00,0.00,76.86,0.17,1701616,0.00,6.28,1,0,0.00,0.32,2097152,0.00,0.00,0.00,720,0.00,2479708,0,0.00,2.39,1101640,764928,0.15,23.94,62.92,3523252,16940,0.00,720,2.78,125540,0.00,0,0.00,0.00,3523252,0.32,23.94,32.34,0.00,826400,0.00,18625036288,62.92,9723737234,0,0,6.07,4.09,453,3.36,76.86,953928,1046384
dokcl3_1488817681.txt,1488817681,74,dokcl3,2.11,67.25,39.70,14.98,1.75,16.42,0.00,0,0,0,0.00,2.67,0.00,0.00,3523252,2656272,2.67,0.15,2,13.82,0,7.58,1.75,3,8,0.00,14.98,530,0.18,81,6.14,0.00,1,93365219328,2.11,118028,491292,13603127296,0,32.59,0.00,18678067200,9004,1491984,0.00,8648,0.00,0.00,13.82,0,50722729984,0.00,1,6.30,1,2.39,0.00,0.00,67.25,0,0.00,1,0.00,18.18,0.00,0.00,76.58,0.18,1750440,0.00,6.30,1,0,0.00,0.32,2097152,0.00,0.00,0.00,726,0.00,3064704,0,0.00,2.39,1281520,340520,0.15,23.92,62.67,3523252,16940,0.00,726,2.78,115452,0.00,0,0.00,0.00,3523252,0.32,23.92,32.59,0.00,298012,0.00,18441510912,62.67,10275021167,0,0,6.14,2.98,459,3.22,76.58,647904,751528
dokcl3_1488817741.txt,1488817741,74,dokcl3,2.12,67.26,22.72,15.01,1.75,15.06,0.00,0,0,0,0.00,2.67,0.00,0.00,3523252,2381920,2.67,0.15,2,14.68,0,7.50,1.75,3,8,0.00,15.01,530,0.18,81,6.14,0.00,1,93365219328,2.12,618096,554356,13267083264,0,32.72,0.00,18493829120,9012,1734244,0.00,8616,0.00,0.00,14.10,0,50018553856,0.00,1,6.29,1,2.39,0.00,0.00,67.26,0,0.00,1,0.00,19.78,0.00,0.00,76.55,0.18,1508408,0.00,6.29,1,0,0.00,0.32,2097152,0.00,0.00,0.00,733,0.00,2788876,0,0.00,2.39,1460488,116280,0.15,23.92,62.54,3523252,16940,0.00,733,2.70,572440,0.00,0,0.00,0.00,3523252,0.32,23.92,32.72,0.00,433932,0.00,18257641472,62.54,10826305100,0,0,6.14,2.01,465,2.92,76.55,924840,568892
dokcl3_1488817802.txt,1488817802,62,dokcl3,2.12,67.26,7.93,15.01,1.75,12.23,0.00,0,0,0,0.00,2.66,0.00,0.00,3523252,2579760,2.66,0.15,2,14.92,0,7.03,1.75,3,8,0.00,15.01,530,0.18,81,6.12,0.00,1,93365219328,2.12,488464,141820,13055410176,0,32.90,0.00,18313740288,9028,1660668,0.00,8648,0.00,0.00,14.22,0,49444167680,0.00,1,6.30,1,2.39,0.00,0.00,67.26,0,0.00,1,0.00,17.36,0.00,0.00,76.57,0.18,1555776,0.00,6.30,1,0,0.00,0.32,2097152,0.00,0.00,0.00,739,0.00,2907932,0,0.00,2.39,1825656,126856,0.15,23.90,62.36,3523252,16944,0.00,739,2.63,135612,0.00,0,0.00,0.00,3523252,0.32,23.90,32.90,0.00,361948,0.00,18074910720,62.36,11377589033,0,0,6.12,1.84,471,2.69,76.57,724088,807880
dokcl3_1488818041.txt,1488818041,62,dokcl3,2.11,67.34,1.49,15.00,1.76,6.21,0.00,0,0,0,0.00,2.63,0.00,0.00,3523252,549896,2.63,0.15,1,7.80,0,5.72,1.76,3,6,0.00,15.00,195,0.18,0,6.10,0.00,1,93365219328,2.11,675252,1161732,13172527104,0,32.74,0.00,18124734464,8956,2514896,0.00,8528,0.00,0.00,11.55,0,49198686208,0.00,1,6.25,1,2.39,0.00,0.00,67.34,0,0.00,1,0.00,0.97,0.00,0.00,76.61,0.18,704444,0.00,6.25,1,0,0.00,0.32,2097152,0.00,0.00,0.00,737,0.00,2700184,0,0.00,2.39,1657076,147816,0.15,23.87,62.55,3523252,16760,0.00,737,2.37,2009244,0.00,0,0.00,0.00,3523252,0.32,23.87,32.74,0.00,588480,0.00,17901322240,62.55,11377589033,0,0,6.10,1.20,471,1.97,76.61,2757468,964112
dokcl3_1488818101.txt,1488818101,62,dokcl3,2.11,67.40,0.70,14.97,1.75,5.11,0.00,0,0,0,0.00,2.63,0.00,0.00,3523252,558564,2.63,0.15,1,6.38,0,5.37,1.75,3,6,0.00,14.97,195,0.18,0,6.08,0.00,1,93365219328,2.11,675344,1159852,13181894656,0,32.65,0.00,18125262848,8956,2513088,0.00,8528,0.00,0.00,10.83,0,49209835520,0.00,1,6.23,1,2.39,0.00,0.00,67.40,0,0.00,1,0.00,0.36,0.00,0.00,76.66,0.18,706200,0.00,6.23,1,0,0.00,0.32,2097152,0.00,0.00,0.00,737,0.00,2689112,0,0.00,2.39,1657200,158796,0.15,23.83,62.65,3523252,16760,0.00,737,2.23,2000236,0.00,0,0.00,0.00,3523252,0.32,23.83,32.65,0.00,599620,0.00,17902526464,62.65,11377589033,0,0,6.08,0.56,471,1.64,76.66,2748704,964452
dokcl3_1488818162.txt,1488818162,62,dokcl3,2.10,67.46,0.36,14.94,1.75,4.21,0.00,0,0,0,0.00,2.62,0.00,0.00,3523252,561660,2.62,0.15,1,5.22,0,5.05,1.75,3,6,0.00,14.94,195,0.18,0,6.06,0.00,1,93365219328,2.10,675500,1133832,13181894656,0,32.56,0.00,18124992512,8956,2487072,0.00,8528,0.00,0.00,10.15,0,49209466880,0.00,1,6.22,1,2.39,0.00,0.00,67.46,0,0.00,1,0.00,0.13,0.00,0.00,76.72,0.18,732296,0.00,6.22,1,0,0.00,0.32,2097152,0.00,0.00,0.00,737,0.00,2693168,0,0.00,2.39,1657124,154584,0.15,23.78,62.75,3523252,16760,0.00,737,2.13,1997120,0.00,0,0.00,0.00,3523252,0.32,23.78,32.56,0.00,595560,0.00,17902522368,62.75,11377589033,0,0,6.06,0.61,471,1.45,76.72,2745608,964472
dokcl3_1488818221.txt,1488818221,62,dokcl3,2.10,67.53,0.13,14.90,1.75,3.44,0.00,0,0,0,0.00,2.61,0.00,0.00,3523252,562368,2.61,0.15,1,4.27,0,4.73,1.75,3,6,0.00,14.90,195,0.18,0,6.04,0.00,1,93365219328,2.10,675676,1133456,13181894656,0,32.47,0.00,18124582912,8956,2486748,0.00,8532,0.00,0.00,9.52,0,49209171968,0.00,1,6.20,1,2.38,0.00,0.00,67.53,0,0.00,1,0.00,0.05,0.00,0.00,76.77,0.18,732556,0.00,6.20,1,0,0.00,0.32,2097152,0.00,0.00,0.00,737,0.00,2712432,0,0.00,2.38,1657240,135144,0.15,23.74,62.86,3523252,16760,0.00,737,2.09,1996384,0.00,0,0.00,0.00,3523252,0.32,23.74,32.47,0.00,576296,0.00,17902542848,62.86,11377589033,0,0,6.04,1.26,471,1.47,76.77,2744896,964500
dokcl3_1488818281.txt,1488818281,62,dokcl3,2.10,67.59,0.36,14.87,1.74,2.90,0.00,0,0,0,0.00,2.60,0.00,0.00,3523252,562700,2.60,0.15,1,3.49,0,4.46,1.74,3,6,0.00,14.87,195,0.18,0,6.08,0.00,1,93365219328,2.10,657140,1133324,13181829120,0,32.38,0.00,18124468224,8956,2486620,0.00,8528,0.00,0.00,8.92,0,49208840192,0.00,1,6.18,1,2.38,0.00,0.00,67.59,0,0.00,1,0.00,0.02,0.00,0.00,76.77,0.18,732800,0.00,6.18,1,0,0.00,0.32,2097152,0.00,0.00,0.00,737,0.00,2747488,0,0.00,2.38,1657128,118624,0.15,23.70,62.96,3523252,16760,0.00,737,1.97,1995996,0.00,0,0.00,0.00,3523252,0.32,23.70,32.38,0.00,542308,0.00,17902542848,62.96,11377589033,0,0,6.08,0.59,471,1.23,76.77,2744528,964556
